0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.59477,0.63765,0.51543,0.18689,0.12423,0.46689,-2.5453,-1.7867,-2.3086,-0.31052,0.20652,-2.5608,-0.28346
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64742,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23985,0.47101,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23985,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.59477,0.63765,0.51543,0.18742,0.12423,0.46689,-2.5453,-1.7867,-2.3086,0.35419,0.87088,-2.5608,-0.28346
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71742,0.23987,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28665
0.62555,0.64741,0.51874,0.71741,0.23986,0.47102,-2.5105,-1.7791,-2.2333,-2.775,-2.1564,-2.2159,-0.28666
